image_id,predicted_class,actual_class,confidence,correct
2_15_s,19,2,0.9574055573283476,False
4_15_s,19,4,0.9864406253573892,False
4_11_s,19,4,0.9831592623601246,False
12_31_s,19,12,0.979545413306087,False
4_12_s,19,4,0.9791450385621073,False
4_30_s,19,4,0.9781580652375511,False
3_15_s,19,3,0.9771270062943795,False
4_26_s,19,4,0.9770111092568593,False
19_15_s,19,19,0.9733616503765012,True
3_8_s,19,3,0.9732928443242964,False
4_13_s,19,4,0.9722089257295329,False
6_26_s,19,6,0.9715129697787742,False
10_2_s,19,10,0.9709686566869469,False
10_17_s,19,10,0.9701955189745386,False
17_2_s,19,17,0.9683990766081593,False
9_26_s,19,9,0.9668997246787879,False
1_5_s,19,1,0.9221478659297093,False
12_25_s,19,12,0.9077365447441901,False
1_7_s,19,1,0.9063358277217657,False
12_21_s,19,12,0.9046663198404479,False
12_24_s,19,12,0.9034231628620909,False
1_6_s,19,1,0.9019786816604781,False
1_27_s,19,1,0.8971817655362315,False
9_15_s,19,9,0.8971817655362315,False
19_7_s,19,19,0.897059093407571,True
1_4_s,19,1,0.8942285949885269,False
12_19_s,19,12,0.8941477328374124,False
10_1_s,19,10,0.8940043029973803,False
1_1_s,19,1,0.89149512237085,False
12_30_s,19,12,0.8885019336631546,False
9_19_s,19,9,0.8871114504100753,False
19_1_s,19,19,0.990324719957796,True
19_12_s,19,19,0.9781307281963099,True
15_1_s,19,15,0.9757190437831571,False
3_9_s,19,3,0.9755303536619652,False
17_10_s,19,17,0.9753695444056806,False
8_21_s,19,8,0.9752087299125598,False
17_6_s,19,17,0.9732222750846697,False
2_6_s,19,2,0.9688059167615064,False
16_3_s,19,16,0.9664310592304968,False
18_13_s,19,18,0.9644206328716391,False
17_14_s,19,17,0.964025831487454,False
3_28_s,19,3,0.960776200592935,False
17_9_s,19,17,0.9581661498329642,False
3_27_s,19,3,0.9577687593285672,False
17_12_s,19,17,0.9556203297522969,False
19_21_s,19,19,0.9864023734514898,True
5_2_s,19,5,0.9725847477322132,False
14_8_s,19,14,0.9711073015100845,False
14_7_s,19,14,0.9688535211837146,False
9_28_s,19,9,0.9681334958984329,False
2_8_s,19,2,0.963560289812741,False
3_12_s,19,3,0.9633728949809026,False
19_9_s,19,19,0.9628667304666666,True
1_26_s,19,1,0.9626781386004112,False
9_10_s,19,9,0.9626781386004112,False
4_27_s,19,4,0.9623486156389767,False
17_29_s,19,17,0.9620086252300442,False
9_29_s,19,9,0.9620006402588845,False
3_1_s,19,3,0.9609721741126478,False
2_23_s,19,2,0.9603951535732006,False
11_24_s,19,11,0.9885510276845821,False
13_5_s,19,13,0.9668571927333188,False
13_23_s,19,13,0.9534010028709852,False
19_25_s,19,19,0.943557531169965,True
11_28_s,19,11,0.9380364439141056,False
15_21_s,19,15,0.9368751849702134,False
11_25_s,19,11,0.9363454687997552,False
19_24_s,19,19,0.9353192061196357,True
7_19_s,19,7,0.933535990123974,False
12_12_s,19,12,0.9313465734009793,False
15_20_s,19,15,0.9309712377935296,False
5_16_s,19,5,0.9306403302733912,False
15_19_s,19,15,0.9292947933899568,False
6_4_s,19,6,0.9291422960038371,False
7_6_s,19,7,0.9269150402209847,False
7_21_s,19,7,0.9927328658136739,False
4_8_s,19,4,0.9889444083600165,False
8_6_s,19,8,0.988751669905831,False
4_7_s,19,4,0.987176483082724,False
14_27_s,19,14,0.9857575876277092,False
11_3_s,19,11,0.9829099301773938,False
7_22_s,19,7,0.9805952602718323,False
3_14_s,19,3,0.9771786224998056,False
12_9_s,19,12,0.9762702456943229,False
4_5_s,19,4,0.9762221141409995,False
11_26_s,19,11,0.9757468237226935,False
12_10_s,19,12,0.973531725590934,False
17_4_s,19,17,0.9721478425263032,False
7_24_s,19,7,0.9719281379523966,False
4_6_s,19,4,0.9711120032940496,False
3_19_s,19,3,0.9883392328680235,False
17_20_s,19,17,0.9877392199091698,False
4_23_s,19,4,0.9863054116015075,False
8_7_s,19,8,0.9859101375610672,False
17_17_s,19,17,0.982600625694196,False
18_8_s,19,18,0.9821823334453265,False
4_21_s,19,4,0.9811740265325352,False
16_7_s,19,16,0.9801462551480374,False
3_17_s,19,3,0.979778788380692,False
7_17_s,19,7,0.9772752779146411,False
20_13_s,19,20,0.9763197124056919,False
17_19_s,19,17,0.9760396753107355,False
18_16_s,19,18,0.9759127458378942,False
2_1_s,19,2,0.9741643018125544,False
8_10_s,19,8,0.974162244197846,False
17_1_s,19,17,0.9914983973898893,False
18_4_s,19,18,0.971589214442338,False
20_8_s,19,20,0.9707714297549627,False
3_5_s,19,3,0.9660461054665355,False
12_1_s,19,12,0.9623564265201442,False
7_5_s,19,7,0.9622332300804323,False
2_4_s,19,2,0.9612341814522719,False
20_15_s,19,20,0.9609688366291983,False
7_7_s,19,7,0.9603064798293777,False
7_2_s,19,7,0.9598647162867778,False
2_1_s,19,2,0.9554877451884074,False
18_16_s,19,18,0.9551888142180481,False
18_8_s,19,18,0.9508168556085936,False
3_19_s,19,3,0.9487027457679436,False
8_7_s,19,8,0.9480928759307357,False
5_1_s,19,5,0.970205165768819,False
1_23_s,19,1,0.9580938846510689,False
17_3_s,19,17,0.9563703310330415,False
1_19_s,19,1,0.9562183439356863,False
14_16_s,19,14,0.9475265095238895,False
17_24_s,19,17,0.9472769457665501,False
2_5_s,19,2,0.9447623000265636,False
9_19_s,19,9,0.9426474697909835,False
5_11_s,19,5,0.9420487601235702,False
5_9_s,19,5,0.9401141431839465,False
14_5_s,19,14,0.9392746318015159,False
10_2_s,19,10,0.9378943783513284,False
9_26_s,19,9,0.9359381992404041,False
1_6_s,19,1,0.9355297358600219,False
16_26_s,19,16,0.9350901111610685,False
4_20_s,19,4,0.9833580431293542,False
18_2_s,19,18,0.9823549722812616,False
18_1_s,19,18,0.9815916736090278,False
17_18_s,19,17,0.9791938417637194,False
17_8_s,19,17,0.9788549005245001,False
17_16_s,19,17,0.9787369886086771,False
17_27_s,19,17,0.9779616815520147,False
17_23_s,19,17,0.9774129402060516,False
4_1_s,19,4,0.9723718748036507,False
18_17_s,19,18,0.9703655596603604,False
2_12_s,19,2,0.9696008830533542,False
7_16_s,19,7,0.9693192944681859,False
12_3_s,19,12,0.9666795051703503,False
8_9_s,19,8,0.9666347300818788,False
4_22_s,19,4,0.966591346464706,False
19_21_s,19,19,0.9642676713723737,True
19_30_s,19,19,0.9628667304666666,True
1_26_s,19,1,0.9540566422830065,False
9_10_s,19,9,0.9540566422830065,False
16_20_s,19,16,0.9502351071664387,False
4_27_s,19,4,0.9497349107947691,False
5_2_s,19,5,0.9477491704819816,False
9_28_s,19,9,0.9452631106468918,False
12_23_s,19,12,0.9410414797184562,False
14_8_s,19,14,0.9402183031353725,False
16_21_s,19,16,0.9387320653207883,False
1_12_s,19,1,0.9385722065743355,False
2_11_s,19,2,0.9373150745089094,False
14_7_s,19,14,0.9371935506382199,False
3_12_s,19,3,0.9350618338187913,False
14_19_s,1,14,0.9905611184284335,False
5_28_s,1,5,0.9861732678032111,False
14_8_s,1,14,0.9749941931928099,False
9_28_s,1,9,0.9745020316224179,False
1_14_s,1,1,0.9744526996787598,True
14_7_s,1,14,0.9730238470327162,False
12_23_s,1,12,0.9724308478370409,False
5_16_s,1,5,0.9697412300048306,False
1_30_s,1,1,0.9676857972718309,True
1_18_s,1,1,0.9655745958598528,True
5_2_s,1,5,0.9643015788235059,False
1_16_s,1,1,0.9631627736237235,True
19_21_s,1,19,0.9623781254245443,False
1_26_s,1,1,0.9606706031738169,True
9_10_s,1,9,0.9606706031738169,False
5_29_s,1,5,0.9857366545028228,False
19_26_s,1,19,0.9802311358835916,False
2_18_s,1,2,0.9667602699291528,False
1_21_s,1,1,0.963642803913337,True
5_21_s,1,5,0.9601303567329683,False
4_29_s,1,4,0.9512545059717262,False
18_29_s,1,18,0.9501856352457233,False
1_20_s,1,1,0.9500754122652395,True
14_28_s,1,14,0.9481402287653007,False
15_15_s,1,15,0.9463766271800094,False
5_20_s,1,5,0.9456897889038451,False
2_28_s,1,2,0.9450905160827936,False
5_14_s,1,5,0.9431958107342113,False
19_16_s,1,19,0.9402162439787314,False
9_30_s,1,9,0.9392883814951483,False
1_20_s,1,1,0.9591580774410788,True
14_18_s,1,14,0.9581401146342478,False
1_26_s,1,1,0.9476069852676018,True
9_10_s,1,9,0.9476069852676018,False
12_23_s,1,12,0.9470865971489847,False
9_9_s,1,9,0.9430431359616703,False
5_14_s,1,5,0.9419988301494735,False
19_9_s,1,19,0.9385722065743355,False
9_28_s,1,9,0.93165125055613,False
14_19_s,1,14,0.9306740904624305,False
1_21_s,1,1,0.9302245192683227,True
19_21_s,1,19,0.9286418667305938,False
5_2_s,1,5,0.9282788472449349,False
1_16_s,1,1,0.9270717104098888,True
1_10_s,1,1,0.9270076068734965,True
14_11_s,1,14,0.9907646124319027,False
9_17_s,1,9,0.9796982390979021,False
9_26_s,1,9,0.9724759144278426,False
9_27_s,1,9,0.968082332474164,False
12_20_s,1,12,0.9662526546740525,False
9_22_s,1,9,0.9658809266511899,False
4_11_s,1,4,0.9604802377409621,False
10_12_s,1,10,0.9597143179812773,False
4_26_s,1,4,0.9582736887997573,False
9_8_s,1,9,0.9577044565049607,False
19_25_s,1,19,0.9547794600588373,False
19_28_s,1,19,0.9525254204962477,False
14_16_s,1,14,0.9519489721648285,False
6_26_s,1,6,0.9517274193496603,False
12_19_s,1,12,0.9497595140462659,False
5_16_s,1,5,0.9893945676307423,False
5_28_s,1,5,0.982599043807219,False
1_18_s,1,1,0.975276965101243,True
14_7_s,1,14,0.9747244285477527,False
1_10_s,1,1,0.9744526996787598,True
14_8_s,1,14,0.9736007818608289,False
14_17_s,1,14,0.9682664862308521,False
14_19_s,1,14,0.9681758432542822,False
9_28_s,1,9,0.9650200636495623,False
14_5_s,1,14,0.9649887824744726,False
9_29_s,1,9,0.9635905688512679,False
1_16_s,1,1,0.9618813681600759,True
5_2_s,1,5,0.9586688467368712,False
5_13_s,1,5,0.9577917896617663,False
19_19_s,1,19,0.9574754228772578,False
9_21_s,1,9,0.9873601707643013,False
9_8_s,1,9,0.982012001588382,False
19_22_s,1,19,0.98185053586526,False
9_6_s,1,9,0.9803491776753194,False
9_23_s,1,9,0.9776603570971589,False
1_2_s,1,1,0.9691035207096282,True
9_22_s,1,9,0.9681332436035339,False
9_5_s,1,9,0.9663561262349353,False
1_1_s,1,1,0.9622763811467717,True
5_5_s,1,5,0.9620217733967843,False
5_3_s,1,5,0.9613518513327182,False
12_20_s,1,12,0.960770056475888,False
12_30_s,1,12,0.958055361524614,False
9_4_s,1,9,0.957904000508511,False
1_29_s,1,1,0.9560718450273733,True
14_17_s,1,14,0.9855640022944465,False
9_28_s,1,9,0.9777961984103015,False
5_2_s,1,5,0.9750755237896841,False
19_19_s,1,19,0.9746067467338916,False
1_26_s,1,1,0.9701646074505831,True
9_10_s,1,9,0.9701646074505831,False
9_29_s,1,9,0.9699210170018713,False
3_1_s,1,3,0.9667087793592762,False
14_8_s,1,14,0.9646389783481016,False
5_28_s,1,5,0.9645446485393021,False
2_23_s,1,2,0.9645357210113508,False
1_10_s,1,1,0.9631627736237235,True
1_14_s,1,1,0.9618813681600759,True
19_18_s,1,19,0.9613072919065534,False
14_7_s,1,14,0.9596377055855269,False
6_7_s,1,6,0.9636509349732686,False
14_21_s,1,14,0.9533405990613668,False
1_24_s,1,1,0.952325445205243,True
15_1_s,1,15,0.9501071084726217,False
16_13_s,1,16,0.9459974884662582,False
17_6_s,1,17,0.9457811569425838,False
5_4_s,1,5,0.9453192778735321,False
5_10_s,1,5,0.9445189317360959,False
2_27_s,1,2,0.9411811853417199,False
17_14_s,1,17,0.940306172021965,False
3_27_s,1,3,0.9394525289646021,False
16_12_s,1,16,0.9388645760260529,False
16_25_s,1,16,0.9379305869715748,False
2_17_s,1,2,0.9366192927789474,False
6_5_s,1,6,0.9362764849808495,False
14_7_s,1,14,0.9816273292514246,False
14_5_s,1,14,0.9801371282824426,False
14_8_s,1,14,0.9757492542768337,False
19_10_s,1,19,0.9756292647227272,False
1_14_s,1,1,0.975276965101243,True
5_16_s,1,5,0.9699706268303705,False
17_3_s,1,17,0.9685327165118937,False
5_11_s,1,5,0.967264228089302,False
1_10_s,1,1,0.9655745958598528,True
5_28_s,1,5,0.9649276944307528,False
4_10_s,1,4,0.964042585231981,False
16_2_s,1,16,0.9617106830350928,False
5_13_s,1,5,0.9608281072732189,False
1_23_s,1,1,0.9606872722037982,True
9_29_s,1,9,0.9598497019876808,False
1_23_s,1,1,0.9817532135728982,True
17_3_s,1,17,0.9705612664614384,False
9_19_s,1,9,0.9697071868798106,False
14_5_s,1,14,0.968864089383253,False
5_11_s,1,5,0.9659763907358727,False
2_5_s,1,2,0.9627757504222838,False
4_26_s,1,4,0.9567557829803901,False
1_30_s,1,1,0.9563041968947873,True
19_7_s,1,19,0.9562183439356863,False
1_18_s,1,1,0.9546254891587114,True
17_24_s,1,17,0.9522275628141653,False
9_17_s,1,9,0.9511328179476737,False
5_1_s,1,5,0.9499591039420267,False
1_27_s,1,1,0.9471545702849076,True
9_15_s,1,9,0.9471545702849076,False
9_5_s,1,9,0.9646019804998379,False
9_6_s,1,9,0.9625364037730472,False
1_15_s,1,1,0.9622763811467717,True
1_4_s,1,1,0.9615587277395765,True
9_4_s,1,9,0.9614878486931903,False
5_5_s,1,5,0.9612985629560514,False
19_14_s,1,19,0.9599597881714882,False
9_23_s,1,9,0.9591435154847324,False
1_29_s,1,1,0.9570395570607984,True
9_8_s,1,9,0.955075656333269,False
19_22_s,1,19,0.9546088182874418,False
9_21_s,1,9,0.954235482716008,False
12_19_s,1,12,0.953474932514192,False
12_30_s,1,12,0.9517642043941575,False
9_7_s,1,9,0.9515872239736843,False
5_14_s,1,5,0.9688705997231647,False
1_21_s,1,1,0.9646082794101972,True
1_12_s,1,1,0.9591580774410788,True
14_18_s,1,14,0.952298106163575,False
1_11_s,1,1,0.9500754122652395,True
15_15_s,1,15,0.9462756618857405,False
1_26_s,1,1,0.9431833465846817,True
9_10_s,1,9,0.9431833465846817,False
2_18_s,1,2,0.9430558391811211,False
19_26_s,1,19,0.9426110103830353,False
19_16_s,1,19,0.9424533955035417,False
5_29_s,1,5,0.9422037811494227,False
5_12_s,1,5,0.9351710336771647,False
4_27_s,1,4,0.9340091130498985,False
16_20_s,1,16,0.9329268487671901,False
2_18_s,1,2,0.9750415286451987,False
15_15_s,1,15,0.9664792538851432,False
1_20_s,1,1,0.9646082794101972,True
1_11_s,1,1,0.963642803913337,True
5_29_s,1,5,0.9579120743043252,False
19_26_s,1,19,0.9578639187329813,False
19_16_s,1,19,0.9573497134421185,False
9_30_s,1,9,0.954508351532171,False
4_29_s,1,4,0.9512147993038883,False
5_14_s,1,5,0.9497886639594799,False
2_28_s,1,2,0.9474361512764596,False
16_20_s,1,16,0.9462239316742853,False
18_29_s,1,18,0.9435772534135982,False
19_27_s,1,19,0.9421961780462521,False
4_27_s,1,4,0.9407798137634129,False
5_7_s,1,5,0.9743445835469384,False
13_26_s,1,13,0.970573317197777,False
5_15_s,1,5,0.9641794540051714,False
5_5_s,1,5,0.9571148279474929,False
1_29_s,1,1,0.9569694929546679,True
9_6_s,1,9,0.9526501807746038,False
9_7_s,1,9,0.9511791251821066,False
9_5_s,1,9,0.9509243047518929,False
5_6_s,1,5,0.9473357443129223,False
1_2_s,1,1,0.9468779889129443,True
10_22_s,1,10,0.945577152333618,False
9_4_s,1,9,0.9451066647077475,False
9_8_s,1,9,0.9432676127273806,False
19_14_s,1,19,0.9404763830523545,False
5_3_s,1,5,0.9385434716393095,False
1_19_s,1,1,0.9817532135728982,True
9_19_s,1,9,0.9777786028840075,False
17_3_s,1,17,0.9722686334340186,False
14_5_s,1,14,0.9678039182296007,False
1_30_s,1,1,0.9670981825690311,True
1_18_s,1,1,0.9606872722037982,True
5_11_s,1,5,0.9602453956367983,False
19_7_s,1,19,0.9580938846510689,False
2_5_s,1,2,0.9541481708594758,False
14_7_s,1,14,0.9485094795531569,False
5_16_s,1,5,0.9483677534554548,False
1_10_s,1,1,0.9480535248820294,True
1_14_s,1,1,0.9471720050773282,True
19_10_s,1,19,0.9467318111674726,False
14_19_s,1,14,0.9455988683038516,False
5_10_s,1,5,0.9870893848115576,False
16_25_s,1,16,0.9748561508760785,False
4_28_s,1,4,0.9656931201893957,False
5_4_s,1,5,0.9617084993001023,False
5_21_s,1,5,0.9616404795421214,False
2_27_s,1,2,0.9602253093786945,False
5_20_s,1,5,0.9600545513608202,False
2_22_s,1,2,0.9598510133706246,False
2_17_s,1,2,0.9539217862608508,False
1_17_s,1,1,0.952325445205243,True
2_7_s,1,2,0.9485392241248327,False
18_29_s,1,18,0.9483690640142599,False
16_16_s,1,16,0.9421081988907988,False
14_28_s,1,14,0.94064071435976,False
15_1_s,1,15,0.9375784869482331,False
16_9_s,1,16,0.9593081997652458,False
11_27_s,1,11,0.9566949033398552,False
11_10_s,1,11,0.9553630313559845,False
14_23_s,1,14,0.9547478683380445,False
14_15_s,1,14,0.9511675765566197,False
14_10_s,1,14,0.9504781503495988,False
18_22_s,1,18,0.9503192498215157,False
4_4_s,1,4,0.95031045515175,False
11_16_s,1,11,0.9493795932196388,False
13_14_s,1,13,0.9478824744132963,False
3_11_s,1,3,0.9471072878238876,False
18_18_s,1,18,0.9470752026591837,False
13_28_s,1,13,0.9470087848189064,False
16_23_s,1,16,0.9457942973575382,False
14_3_s,1,14,0.9417062292398614,False
9_10_s,1,9,1.0,False
9_28_s,1,9,0.9791920373326122,False
5_2_s,1,5,0.9782523501553846,False
1_16_s,1,1,0.9701646074505831,True
19_21_s,1,19,0.9651485920881477,False
4_27_s,1,4,0.9642579636225792,False
14_18_s,1,14,0.9634435081456134,False
19_30_s,1,19,0.9626781386004112,False
14_8_s,1,14,0.9619105511245784,False
12_23_s,1,12,0.9607020590118553,False
1_10_s,1,1,0.9606706031738169,True
3_1_s,1,3,0.9589143470938654,False
14_17_s,1,14,0.958855252522361,False
14_19_s,1,14,0.9583175538490797,False
9_29_s,1,9,0.9578826702787164,False
9_15_s,1,9,1.0,False
12_21_s,1,12,0.9907984315240871,False
12_25_s,1,12,0.9852594280336888,False
1_7_s,1,1,0.9762966821394857,True
12_24_s,1,12,0.9731450492208995,False
1_6_s,1,1,0.9701393412531163,True
12_19_s,1,12,0.9664209754144851,False
10_26_s,1,10,0.9639121530519655,False
19_24_s,1,19,0.9628075619192729,False
1_5_s,1,1,0.9589936582019449,True
19_25_s,1,19,0.9570860864546207,False
9_17_s,1,9,0.956751345854018,False
12_20_s,1,12,0.9542941072998022,False
1_9_s,1,1,0.9516485224972288,True
9_19_s,1,9,0.9514867994364792,False
9_13_s,1,9,0.9892440621609072,False
5_22_s,1,5,0.9852655160543369,False
1_8_s,1,1,0.9754318868702719,True
9_12_s,1,9,0.9689395454026299,False
12_22_s,1,12,0.9581566129476857,False
10_4_s,1,10,0.9542922756358398,False
9_2_s,1,9,0.9499055235203213,False
9_20_s,1,9,0.949206623561819,False
9_14_s,1,9,0.9484267041798922,False
5_3_s,1,5,0.9466955650767618,False
9_5_s,1,9,0.9463508421023143,False
5_18_s,1,5,0.9459033578715689,False
9_18_s,1,9,0.9446179478799225,False
5_5_s,1,5,0.9407229169702115,False
9_24_s,1,9,0.9397439466946959,False
9_4_s,1,9,0.9845308492081767,False
9_7_s,1,9,0.9843158195521278,False
5_5_s,1,5,0.9760245759233867,False
1_4_s,1,1,0.9741685512023532,True
9_6_s,1,9,0.9682505094912358,False
9_5_s,1,9,0.9679369785634234,False
19_14_s,1,19,0.9676699879769353,False
12_19_s,1,12,0.9620395200381667,False
9_8_s,1,9,0.9615030776627461,False
12_20_s,1,12,0.9589905275216764,False
1_1_s,1,1,0.9570395570607984,True
1_22_s,1,1,0.9569694929546679,True
1_15_s,1,1,0.9560718450273733,True
12_24_s,1,12,0.9540997716552467,False
1_7_s,1,1,0.9481337566326749,True
9_21_s,1,9,0.9700854061536053,False
1_15_s,1,1,0.9691035207096282,True
9_8_s,1,9,0.9688745655803956,False
5_3_s,1,5,0.9685907582679708,False
5_7_s,1,5,0.9664741397047518,False
9_6_s,1,9,0.9651544446948426,False
5_6_s,1,5,0.9639457912081684,False
19_22_s,1,19,0.9631801072719254,False
9_2_s,1,9,0.9629812929762374,False
14_20_s,1,14,0.9618827182828759,False
9_22_s,1,9,0.9566984190347024,False
9_23_s,1,9,0.9561667241392606,False
9_14_s,1,9,0.9524317369727403,False
9_5_s,1,9,0.9510789534789535,False
14_11_s,1,14,0.949348226682056,False
9_19_s,1,9,0.9806214823560051,False
14_19_s,1,14,0.9701477176696879,False
1_10_s,1,1,0.9676857972718309,True
1_23_s,1,1,0.9670981825690311,True
5_28_s,1,5,0.9641457263362231,False
12_23_s,1,12,0.9620179814622745,False
1_9_s,1,1,0.96075127884506,True
5_16_s,1,5,0.9575378726613919,False
1_19_s,1,1,0.9563041968947873,True
1_18_s,1,1,0.9559680415393894,True
1_14_s,1,1,0.9558553585211073,True
9_9_s,1,9,0.9535051017449223,False
14_5_s,1,14,0.9531168315836591,False
14_7_s,1,14,0.952214876393306,False
14_8_s,1,14,0.9507564167206309,False
10_6_s,1,10,0.9646038069111369,False
10_1_s,1,10,0.9471503370895966,False
19_14_s,1,19,0.9391283252589612,False
1_4_s,1,1,0.9259019984472742,True
1_1_s,1,1,0.9176750162693348,True
5_5_s,1,5,0.915321123277789,False
1_29_s,1,1,0.9143822686441787,True
9_5_s,1,9,0.9127640735376162,False
9_4_s,1,9,0.9113261442669395,False
5_22_s,1,5,0.9068957098288526,False
9_7_s,1,9,0.9061690572376357,False
10_21_s,1,10,0.9054060221159319,False
10_26_s,1,10,0.9053584376039696,False
9_13_s,1,9,0.9040029210281972,False
12_24_s,1,12,0.9033166342696323,False
9_4_s,1,9,0.9804766429024162,False
1_29_s,1,1,0.9741685512023532,True
9_7_s,1,9,0.9732474128350103,False
12_19_s,1,12,0.9693700206310694,False
12_24_s,1,12,0.9682133598797872,False
19_14_s,1,19,0.9661478380219163,False
1_7_s,1,1,0.9625121632940433,True
1_1_s,1,1,0.9615587277395765,True
5_5_s,1,5,0.9586484127382043,False
1_6_s,1,1,0.9563445200627576,True
12_20_s,1,12,0.955410418236151,False
10_26_s,1,10,0.9548642231672265,False
9_5_s,1,9,0.953207399787325,False
1_5_s,1,1,0.9526192785856802,True
9_6_s,1,9,0.9512807469348726,False
1_7_s,1,1,0.9779651903303506,True
1_6_s,1,1,0.9758969766487713,True
12_24_s,1,12,0.9747194939457654,False
12_21_s,1,12,0.9661211650282877,False
12_19_s,1,12,0.9657426963939331,False
12_25_s,1,12,0.9626050495203332,False
1_27_s,1,1,0.9589936582019449,True
9_15_s,1,9,0.9589936582019449,False
1_4_s,1,1,0.9526192785856802,True
12_20_s,1,12,0.9515579092963228,False
12_30_s,1,12,0.9493883940956632,False
9_4_s,1,9,0.9485050102956086,False
9_17_s,1,9,0.9452362048686752,False
1_1_s,1,1,0.9447727562867557,True
9_7_s,1,9,0.9424687162218202,False
1_7_s,1,1,0.9867772226803592,True
12_24_s,1,12,0.9849848664937132,False
12_19_s,1,12,0.982799350563423,False
1_5_s,1,1,0.9758969766487713,True
12_21_s,1,12,0.9726732469234635,False
12_20_s,1,12,0.9719716938799184,False
1_27_s,1,1,0.9701393412531163,True
9_15_s,1,9,0.9701393412531163,False
9_17_s,1,9,0.967300325188126,False
12_25_s,1,12,0.9650659155678882,False
9_4_s,1,9,0.9603362265909907,False
9_7_s,1,9,0.9570194157107799,False
9_27_s,1,9,0.9569988085160911,False
12_30_s,1,12,0.9567035816673347,False
1_4_s,1,1,0.9563445200627576,True
12_24_s,1,12,0.9933631375346071,False
1_6_s,1,1,0.9867772226803592,True
12_19_s,1,12,0.9816356694121652,False
12_21_s,1,12,0.980628232644906,False
1_5_s,1,1,0.9779651903303506,True
1_27_s,1,1,0.9762966821394857,True
9_15_s,1,9,0.9762966821394857,False
12_25_s,1,12,0.9734468210243907,False
12_20_s,1,12,0.9642957270200277,False
1_4_s,1,1,0.9625121632940433,True
9_4_s,1,9,0.9618079359703646,False
9_7_s,1,9,0.9585317590789507,False
9_17_s,1,9,0.9581830119024234,False
10_26_s,1,10,0.9543689859819775,False
1_29_s,1,1,0.9481337566326749,True
12_22_s,1,12,0.980865206388592,False
1_28_s,1,1,0.9754318868702719,True
10_4_s,1,10,0.9705803165739378,False
9_13_s,1,9,0.9701021849006949,False
5_18_s,1,5,0.963332621386344,False
9_12_s,1,9,0.962244096188895,False
5_22_s,1,5,0.9614588882799487,False
9_24_s,1,9,0.9598073610250234,False
9_20_s,1,9,0.9569051289576203,False
12_5_s,1,12,0.9531159167483276,False
9_25_s,1,9,0.9516133040783173,False
9_18_s,1,9,0.9515863176860571,False
9_14_s,1,9,0.9511271428505166,False
9_1_s,1,9,0.9504231184991649,False
9_3_s,1,9,0.9473348317399162,False
5_24_s,1,5,0.9790885261352891,False
19_24_s,1,19,0.9721405310082051,False
1_30_s,1,1,0.96075127884506,True
9_19_s,1,9,0.9603593713378432,False
12_25_s,1,12,0.9519131312810294,False
1_27_s,1,1,0.9516485224972288,True
9_15_s,1,9,0.9516485224972288,False
9_9_s,1,9,0.9496075716423111,False
12_21_s,1,12,0.947625957707635,False
14_19_s,1,14,0.9446450599547,False
10_26_s,1,10,0.9434475944998335,False
5_28_s,1,5,0.9414445738656446,False
1_23_s,1,1,0.9405293186553189,True
19_25_s,1,19,0.9395776888423746,False
1_10_s,1,1,0.93896189340463,True
20_2_s,20,20,0.9553066856125726,True
20_3_s,20,20,0.9370186564750074,True
20_4_s,20,20,0.9025415505526916,True
20_9_s,20,20,0.8934444805298468,True
20_21_s,20,20,0.891125706864264,True
20_15_s,20,20,0.8901391236960141,True
6_8_s,20,6,0.8889141145357561,False
6_16_s,20,6,0.880038813094141,False
20_6_s,20,20,0.8789883883457744,True
18_27_s,20,18,0.8789158537034241,False
7_5_s,20,7,0.8736383226022458,False
20_18_s,20,20,0.8669972869868389,True
20_19_s,20,20,0.8648014140534146,True
20_1_s,20,20,0.8647128062184563,True
20_5_s,20,20,0.8641167684329123,True
15_5_s,20,15,0.9876453949246127,False
7_20_s,20,7,0.9863469675341762,False
8_26_s,20,8,0.9856980779287308,False
15_4_s,20,15,0.9846782746074377,False
3_22_s,20,3,0.9828650325514149,False
15_6_s,20,15,0.9809528001340508,False
16_6_s,20,16,0.9769527932709312,False
18_24_s,20,18,0.97690439142181,False
3_23_s,20,3,0.9761926988490905,False
12_10_s,20,12,0.9754542995827412,False
13_19_s,20,13,0.9752192485916883,False
18_21_s,20,18,0.9734253180017356,False
18_23_s,20,18,0.9731856072117894,False
8_24_s,20,8,0.9702431926603442,False
11_3_s,20,11,0.9696626226393128,False
7_15_s,20,7,0.9919164397156053,False
20_13_s,20,20,0.9860253230446533,True
7_1_s,20,7,0.9858120523865954,False
16_7_s,20,16,0.9833028448286841,False
7_17_s,20,7,0.9815868978028925,False
14_4_s,20,14,0.9794967578590794,False
14_6_s,20,14,0.9792093502641646,False
6_2_s,20,6,0.9787842209947059,False
6_23_s,20,6,0.9780989157343419,False
18_25_s,20,18,0.976971692180214,False
3_17_s,20,3,0.9761873900455883,False
4_23_s,20,4,0.9757119008880712,False
17_20_s,20,17,0.9754632793623603,False
17_13_s,20,17,0.9744667269970345,False
18_15_s,20,18,0.9740541431948508,False
17_20_s,20,17,0.9868318298118979,False
20_12_s,20,20,0.9860253230446533,True
16_7_s,20,16,0.9840962533042559,False
7_15_s,20,7,0.9818716187245028,False
8_7_s,20,8,0.9813347639283819,False
4_23_s,20,4,0.9811667088242636,False
18_15_s,20,18,0.980789915008672,False
7_17_s,20,7,0.9805134478578781,False
